"","plot","date","year","genus","species","nInd","nFlower","tag_list","field.est.abundance","url","sp.code"
"2844","ECR4",2024-05-10,"2024","Eriophyllum","confertiflorum",NA,NA,"Elliott Chaparral Reserve","101 - 1000","https://www.inaturalist.org/observations/214904744","Eriophyllum.confertiflorum"
"2845","ECR4",2024-05-10,"2024","Solanum","parishii",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/214905318","Solanum.parishii"
"2846","ECR4",2024-05-10,"2024","Calystegia","macrostegia",NA,NA,"Elliott Chaparral Reserve","11 - 100","https://www.inaturalist.org/observations/214907581","Calystegia.macrostegia"
"2847","ECR4",2024-05-10,"2024","Lysimachia","arvensis",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/214907715","Lysimachia.arvensis"
"2848","ECR5",2024-05-10,"2024","Zeltnera","venusta",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/214928845","Zeltnera.venusta"
"2849","ECR5",2024-05-10,"2024","Navarretia","hamata",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/214933241","Navarretia.hamata"
"2850","MTS2",2024-05-10,"2024","Adenostoma","fasciculatum",NA,NA,"","","https://www.inaturalist.org/observations/215068211","Adenostoma.fasciculatum"
"2851","MTS2",2024-05-10,"2024","Salvia","mellifera",NA,NA,"","","https://www.inaturalist.org/observations/215068220","Salvia.mellifera"
"2852","MTS2",2024-05-10,"2024","Erodium","botrys",NA,NA,"","","https://www.inaturalist.org/observations/215068225","Erodium.botrys"
"2853","MTS2",2024-05-10,"2024","Pseudognaphalium","californicum",NA,NA,"","","https://www.inaturalist.org/observations/215068231","Pseudognaphalium.californicum"
"2854","MTS2",2024-05-10,"2024","Toxicodendron","diversilobum",NA,NA,"","","https://www.inaturalist.org/observations/215068232","Toxicodendron.diversilobum"
"2855","MTS2",2024-05-10,"2024","Pseudognaphalium","stramineum",NA,NA,"","","https://www.inaturalist.org/observations/215068233","Pseudognaphalium.stramineum"
"2856","MTS2",2024-05-10,"2024","Acmispon","glaber",NA,NA,"","","https://www.inaturalist.org/observations/215068236","Acmispon.glaber"
"2857","MTS2",2024-05-10,"2024","Carduus","pycnocephalus",NA,NA,"","","https://www.inaturalist.org/observations/215068240","Carduus.pycnocephalus"
"2858","MTS2",2024-05-10,"2024","Marrubium","vulgare",NA,NA,"","","https://www.inaturalist.org/observations/215068242","Marrubium.vulgare"
"2859","MTS2",2024-05-10,"2024","Salvia","apiana",NA,NA,"","","https://www.inaturalist.org/observations/215068243","Salvia.apiana"
"2860","MTS2",2024-05-10,"2024","Chaenactis","glabriuscula",NA,NA,"","","https://www.inaturalist.org/observations/215068244","Chaenactis.glabriuscula"
"2861","MTS2",2024-05-10,"2024","Zeltnera","venusta",NA,NA,"","","https://www.inaturalist.org/observations/215068248","Zeltnera.venusta"
"2862","MTS2",2024-05-10,"2024","Salvia",NA,NA,NA,"","","https://www.inaturalist.org/observations/215068249","Salvia"
"2863","MTS2",2024-05-10,"2024","Lonicera","subspicata",NA,NA,"","","https://www.inaturalist.org/observations/215068250","Lonicera.subspicata"
"2864","MTS2",2024-05-10,"2024","Chorizanthe","procumbens",NA,NA,"","","https://www.inaturalist.org/observations/215068252","Chorizanthe.procumbens"
"2865","MTS2",2024-05-10,"2024","Sonchus",NA,NA,NA,"","","https://www.inaturalist.org/observations/215068256","Sonchus"
"2866","MTS2",2024-05-10,"2024","Erodium","botrys",NA,NA,"","","https://www.inaturalist.org/observations/215068259","Erodium.botrys"
"2867","MTS2",2024-05-10,"2024","Heterotheca","grandiflora",NA,NA,"","","https://www.inaturalist.org/observations/215068260","Heterotheca.grandiflora"
"2868","MTS2",2024-05-10,"2024","Cryptantha",NA,NA,NA,"","","https://www.inaturalist.org/observations/215068261","Cryptantha"
"2869","MTS2",2024-05-10,"2024","Hirschfeldia","incana",NA,NA,"","","https://www.inaturalist.org/observations/215068264","Hirschfeldia.incana"
"2870","MTS2",2024-05-10,"2024","Juncus",NA,NA,NA,"","","https://www.inaturalist.org/observations/215068265","Juncus"
"2871","MTS2",2024-05-10,"2024","Chorizanthe","procumbens",NA,NA,"","","https://www.inaturalist.org/observations/215068267","Chorizanthe.procumbens"
"2872","ECR5",2024-05-10,"2024","Lysimachia","arvensis",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068274","Lysimachia.arvensis"
"2873","ECR5",2024-05-10,"2024","Acmispon","glaber",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/215068276","Acmispon.glaber"
"2874","ECR5",2024-05-10,"2024","Chorizanthe","fimbriata",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068280","Chorizanthe.fimbriata"
"2875","ECR5",2024-05-10,"2024","Calochortus","splendens",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068281","Calochortus.splendens"
"2876","ECR5",2024-05-10,"2024","Cryptantha",NA,NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068287","Cryptantha"
"2877","ECR5",2024-05-10,"2024","Sairocarpus",NA,NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068288","Sairocarpus"
"2878","ECR5",2024-05-10,"2024","Crocanthemum","scoparium",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068291","Crocanthemum.scoparium"
"2879","ECR5",2024-05-10,"2024","Adenostoma","fasciculatum",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068299","Adenostoma.fasciculatum"
"2880","ECR5",2024-05-10,"2024","Navarretia","hamata",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068303","Navarretia.hamata"
"2881","ECR5",2024-05-10,"2024","Eriodictyon","crassifolium",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068304","Eriodictyon.crassifolium"
"2882","ECR5",2024-05-10,"2024","Daucus","pusillus",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068305","Daucus.pusillus"
"2883","ECR5",2024-05-10,"2024","Eriogonum","fasciculatum",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068309","Eriogonum.fasciculatum"
"2884","ECR5",2024-05-10,"2024","Zeltnera","venusta",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068313","Zeltnera.venusta"
"2885","ECR4",2024-05-10,"2024","Porophyllum","gracile",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068314","Porophyllum.gracile"
"2886","ECR4",2024-05-10,"2024","Diplacus","puniceus",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068323","Diplacus.puniceus"
"2887","ECR4",2024-05-10,"2024","Solanum","parishii",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068324","Solanum.parishii"
"2888","ECR4",2024-05-10,"2024","Castilleja","densiflora",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068327","Castilleja.densiflora"
"2889","ECR4",2024-05-10,"2024","Lysimachia","arvensis",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068328","Lysimachia.arvensis"
"2890","ECR4",2024-05-10,"2024","Silene","gallica",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068329","Silene.gallica"
"2891","ECR4",2024-05-10,"2024","Hypochaeris","glabra",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068335","Hypochaeris.glabra"
"2892","ECR4",2024-05-10,"2024","Chorizanthe","procumbens",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068336","Chorizanthe.procumbens"
"2893","ECR4",2024-05-10,"2024","Chorizanthe","fimbriata",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068340","Chorizanthe.fimbriata"
"2894","ECR4",2024-05-10,"2024","Cistus","ladanifer",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068346","Cistus.ladanifer"
"2895","ECR4",2024-05-10,"2024","Dipterostemon","capitatus",NA,NA,"","","https://www.inaturalist.org/observations/215068348","Dipterostemon.capitatus"
"2896","ECR4",2024-05-10,"2024","Pseudognaphalium","biolettii",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068363","Pseudognaphalium.biolettii"
"2897","ECR4",2024-05-10,"2024","Crocanthemum","scoparium",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/215068365","Crocanthemum.scoparium"
"2898","ECR4",2024-05-10,"2024","Erodium","botrys",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/215068366","Erodium.botrys"
"2899","ECR4",2024-05-10,"2024","Acmispon","glaber",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/215068371","Acmispon.glaber"
"2900","ECR4",2024-05-10,"2024","Salvia","mellifera",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/215130995","Salvia.mellifera"
"2901","ECR5",2024-05-10,"2024","Salvia","mellifera",NA,NA,"Elliott Chaparral Reserve","","https://www.inaturalist.org/observations/215131729","Salvia.mellifera"
"2902","MTS7",2024-05-30,"2024","Eriodictyon","crassifolium",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471865","Eriodictyon.crassifolium"
"2903","SWS3",2024-05-30,"2024","Centaurea","melitensis",NA,NA,"","","https://www.inaturalist.org/observations/219471870","Centaurea.melitensis"
"2904","SWS3",2024-05-30,"2024","Croton","setiger",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471871","Croton.setiger"
"2905","SWS3",2024-05-30,"2024","Acmispon","glaber",NA,NA,"","","https://www.inaturalist.org/observations/219471873","Acmispon.glaber"
"2906","SWS3",2024-05-30,"2024","Chaenactis","glabriuscula",NA,NA,"","","https://www.inaturalist.org/observations/219471874","Chaenactis.glabriuscula"
"2907","SWS3",2024-05-30,"2024","Salvia",NA,NA,NA,"","","https://www.inaturalist.org/observations/219471875","Salvia"
"2908",NA,2024-05-30,"2024","Ferocactus","viridescens",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219471877","Ferocactus.viridescens"
"2909","SWS3",2024-05-30,"2024","Diplacus","puniceus",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471880","Diplacus.puniceus"
"2910","SWS3",2024-05-30,"2024","Navarretia","hamata",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471881","Navarretia.hamata"
"2911","SWS3",2024-05-30,"2024","Osmadenia","tenella",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471883","Osmadenia.tenella"
"2912","SWS3",2024-05-30,"2024","Gutierrezia","californica",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471886","Gutierrezia.californica"
"2913","SWS3",2024-05-30,"2024","Salvia","apiana",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471888","Salvia.apiana"
"2914","MTS7",2024-05-30,"2024","Opuntia",NA,NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471889","Opuntia"
"2915","MTS7",2024-05-30,"2024","Zeltnera","venusta",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471890","Zeltnera.venusta"
"2916","MTS7",2024-05-30,"2024","Lysimachia","arvensis",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471892","Lysimachia.arvensis"
"2917","MTS7",2024-05-30,"2024","Deinandra","fasciculata",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471894","Deinandra.fasciculata"
"2918","MTS7",2024-05-30,"2024","Navarretia","hamata",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471896","Navarretia.hamata"
"2919","MTS7",2024-05-30,"2024","Sairocarpus","nuttallianus",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471900","Sairocarpus.nuttallianus"
"2920","MTS7",2024-05-30,"2024","Centaurea","melitensis",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471902","Centaurea.melitensis"
"2921","MTS7",2024-05-30,"2024","Acmispon","glaber",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471903","Acmispon.glaber"
"2922","MTS7",2024-05-30,"2024","Lonicera","subspicata",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471906","Lonicera.subspicata"
"2923","MTS7",2024-05-30,"2024","Salvia","mellifera",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471908","Salvia.mellifera"
"2924","MTS7",2024-05-30,"2024","Pseudognaphalium","biolettii",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219471911","Pseudognaphalium.biolettii"
"2925","MTS7",2024-05-30,"2024","Solanum","parishii",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219471912","Solanum.parishii"
"2926","MTS7",2024-05-30,"2024","Marrubium","vulgare",NA,NA,"",">10000","https://www.inaturalist.org/observations/219471917","Marrubium.vulgare"
"2927","MTS7",2024-05-30,"2024","Eriogonum","fasciculatum",NA,NA,"",">10000","https://www.inaturalist.org/observations/219471925","Eriogonum.fasciculatum"
"2928","MTS7",2024-05-30,"2024","Bahiopsis","laciniata",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471931","Bahiopsis.laciniata"
"2929","MTS6",2024-05-30,"2024","Eriophyllum","confertiflorum",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471934","Eriophyllum.confertiflorum"
"2930","MTS6",2024-05-30,"2024","Opuntia",NA,NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471936","Opuntia"
"2931","MTS6",2024-05-30,"2024","Zeltnera","venusta",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471943","Zeltnera.venusta"
"2932","MTS6",2024-05-30,"2024","Salvia","mellifera",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219471947","Salvia.mellifera"
"2933","MTS6",2024-05-30,"2024","Eriogonum","fasciculatum",NA,NA,"",">10000","https://www.inaturalist.org/observations/219471951","Eriogonum.fasciculatum"
"2934","MTS6",2024-05-30,"2024","Centaurea","melitensis",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219471952","Centaurea.melitensis"
"2935","SWS3",2024-05-30,"2024","Eriogonum","fasciculatum",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219472155","Eriogonum.fasciculatum"
"2936","MTE3",2024-06-01,"2024","Eriogonum","fasciculatum",NA,NA,"",">10000","https://www.inaturalist.org/observations/219928171","Eriogonum.fasciculatum"
"2937","MTE3",2024-06-01,"2024","Salvia","mellifera",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219928172","Salvia.mellifera"
"2938","MTE3",2024-06-01,"2024","Zeltnera","venusta",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219928175","Zeltnera.venusta"
"2939","MTE3",2024-06-01,"2024","Calochortus","splendens",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928176","Calochortus.splendens"
"2940","MTE3",2024-06-01,"2024","Bahiopsis","laciniata",NA,NA,"",">10000","https://www.inaturalist.org/observations/219928178","Bahiopsis.laciniata"
"2941","MTE3",2024-06-01,"2024","Cleomella","arborea",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928179","Cleomella.arborea"
"2942","MTE3",2024-06-01,"2024","Encelia","californica",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928180","Encelia.californica"
"2943","MTE3",2024-06-01,"2024","Malacothamnus","fasciculatus",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219928184","Malacothamnus.fasciculatus"
"2944","MTE3",2024-06-01,"2024","Deinandra","fasciculata",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928186","Deinandra.fasciculata"
"2945","MTE3",2024-06-01,"2024","Acmispon","glaber",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928188","Acmispon.glaber"
"2946","MTE3",2024-06-01,"2024","Centaurea","melitensis",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928189","Centaurea.melitensis"
"2947","MTE3",2024-06-01,"2024","Cylindropuntia","prolifera",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928193","Cylindropuntia.prolifera"
"2948","MTE3",2024-06-01,"2024","Hirschfeldia","incana",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928202","Hirschfeldia.incana"
"2949","MTE3",2024-06-01,"2024","Zeltnera","venusta",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928204","Zeltnera.venusta"
"2950","MTE3",2024-06-01,"2024","Navarretia","hamata",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219928205","Navarretia.hamata"
"2951","MTE3",2024-06-01,"2024","Calystegia","macrostegia",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928206","Calystegia.macrostegia"
"2952","MTE4",2024-06-01,"2024","Stephanomeria",NA,NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928213","Stephanomeria"
"2953","MTE4",2024-06-01,"2024","Bahiopsis","laciniata",NA,NA,"","1001 - 10000","https://www.inaturalist.org/observations/219928215","Bahiopsis.laciniata"
"2954","MTE4",2024-06-01,"2024","Eriogonum","fasciculatum",NA,NA,"",">10000","https://www.inaturalist.org/observations/219928217","Eriogonum.fasciculatum"
"2955","MTE4",2024-06-01,"2024","Salvia",NA,NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928218","Salvia"
"2956","MTE4",2024-06-01,"2024","Diplacus","puniceus",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928219","Diplacus.puniceus"
"2957","MTE4",2024-06-01,"2024","Salvia","apiana",NA,NA,"","101 - 1000","https://www.inaturalist.org/observations/219928220","Salvia.apiana"
"2958","MTE4",2024-06-01,"2024","Eriophyllum","confertiflorum",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928221","Eriophyllum.confertiflorum"
"2959","MTE4",2024-06-01,"2024","Eriogonum","fasciculatum",NA,NA,"",">10000","https://www.inaturalist.org/observations/219928223","Eriogonum.fasciculatum"
"2960","MTE4",2024-06-01,"2024","Opuntia",NA,NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928225","Opuntia"
"2961","MTE4",2024-06-01,"2024","Deinandra","fasciculata",NA,NA,"","11 - 100","https://www.inaturalist.org/observations/219928227","Deinandra.fasciculata"
"2962","MTE4",2024-06-01,"2024","Glebionis","coronaria",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928232","Glebionis.coronaria"
"2963","MTE4",2024-06-01,"2024","Erodium","botrys",NA,NA,"","1 - 10","https://www.inaturalist.org/observations/219928233","Erodium.botrys"
